price,sqft_living,sqft_lot,sqft_above,yr_built,lat
351000,930,6600,930,1924,47.7127
440000,2400,8038,2400,2002,47.4881
298000,1960,11798,1960,1999,47.3293
300000,1890,9205,1260,1964,47.774
310000,1590,3056,1590,2001,47.5432
500000,2590,9354,2590,1993,47.7703
399900,860,1664,860,1927,47.6761
343000,1270,2509,1270,2004,47.5357
415000,1130,2191,1130,2010,47.6861
410000,1860,15457,1860,1997,47.7383
320000,1802,11225,1802,1961,47.7205
1.99E+06,4480,5000,3420,1902,47.6275
253000,1310,7128,940,1980,47.3958
630000,2320,32772,2320,1992,47.6304
216000,1130,12500,1130,1953,47.4514
540000,2180,11100,1230,1983,47.717
212000,1830,12233,1830,1930,47.2057
300000,2340,12282,1470,1978,47.7379
969950,2830,3750,2830,2014,47.6798
715000,1610,7680,900,1956,47.6038
1.32E+06,2410,19447,2290,1968,47.5549
1.44E+06,2660,9547,1930,1968,47.616
305000,1030,5350,1030,1924,47.4905
458000,1390,1569,1150,2006,47.671
275000,1580,8775,1220,1942,47.4845
550000,2330,4780,1730,1930,47.3459
742000,1540,704,1540,2011,47.6177
700000,1570,4000,1570,1908,47.6575
640000,2940,5763,1640,1955,47.5589
352000,1240,7200,1240,1947,47.7298
301500,1410,7419,1050,1969,47.534
630000,2190,9880,1410,1979,47.6926
340000,3040,6255,3040,1999,47.3817
477500,1860,9364,1080,1953,47.731
285000,1690,7460,870,1997,47.4964
255000,1900,16117,1900,1958,47.3144
315000,1600,7982,1600,1993,47.3397
830000,2530,9000,2530,1978,47.6716
539950,1860,1558,1860,2014,47.7006
980000,2390,4590,2090,1941,47.6615
735000,3100,8529,3100,1990,47.6252
536000,2650,9140,1350,1965,47.7772
575000,1520,5000,1140,1945,47.6733
500000,1510,4000,930,1924,47.6917
285500,1960,7950,1960,1967,47.3109
498000,2270,7375,1290,1973,47.7222
412000,910,6282,910,1939,47.6967
607000,2100,8220,1300,1975,47.6733
199000,1000,8512,1000,1991,47.2151
492500,2760,18306,1630,1978,47.7302
585000,2840,11044,2840,2001,47.7134
326995,1860,5321,1860,2000,47.3848
372500,1920,9660,1920,1968,47.4544
528000,840,40642,840,1937,47.404
400000,2390,32109,2390,1975,47.3028
344000,2100,8501,2100,1993,47.1951
409950,2430,7163,2430,2003,47.3558
625000,1880,4000,1280,1950,47.6375
304950,1350,9000,1350,1987,47.4487
381500,2160,35183,2160,1985,47.312
215000,1430,13399,900,1946,47.4787
345000,2840,12870,2840,1925,47.4961
363000,2510,20000,2510,1961,47.2871
240000,1690,20063,1690,1913,47.3556
548050,1930,5479,1930,2005,47.7054
314000,720,4920,720,1941,47.5352
800000,2990,16809,2990,1990,47.7123
400000,2300,6720,2300,1905,47.528
247000,460,4120,460,1937,47.4868
540000,1240,4120,890,1906,47.6689
410000,1900,15123,1900,1995,47.5015
525000,2120,9146,1260,1981,47.6475
820000,2440,5737,1700,1929,47.6472
1.25E+06,3300,15375,2820,1933,47.526
244000,1180,10200,1180,1955,47.4358
275000,520,4800,520,1930,47.5533
577000,2070,23160,1260,1946,47.6551
446950,2250,7945,1360,1977,47.7316
457000,2050,5694,2050,2004,47.5331
320000,1310,137214,1310,1926,47.362
210000,1250,9484,1250,1969,47.3675
220000,2130,9100,1290,1978,47.3815
589000,2250,8800,1250,1925,47.5737
435000,1880,3840,970,1904,47.5929
375000,1520,10798,1520,1953,47.7635
1.74E+06,4010,9654,4010,2007,47.5891
545000,1660,5581,1660,2005,47.713
970000,3400,10000,3400,1983,47.6846
705000,2320,6755,1380,1946,47.6398
915557,3740,11536,2540,1984,47.5599
259000,1810,9000,1810,1960,47.4911
1.70E+06,3170,3000,1990,1900,47.6291
427000,1680,8610,1290,1969,47.7246
390000,930,3100,930,1911,47.5943
363000,2390,8000,2390,1995,47.3895
612000,2680,3626,1680,1928,47.6727
380000,1790,10186,1790,1965,47.7769
230000,1680,6003,1150,1997,47.2885
580000,1570,2600,1570,1931,47.6867
770000,2230,3200,1630,1918,47.6334
207200,1260,8400,1260,1991,47.1946
525000,1790,11430,1190,1985,47.6319
925000,2440,7419,1520,1961,47.6857
883000,2410,4000,1650,1910,47.6727
455000,1780,2992,1780,2003,47.7633
343500,1900,5194,1900,2004,47.4391
244000,960,8450,960,1950,47.755
397000,1640,11730,1640,1967,47.7351
180500,850,5000,850,1976,47.3817
310000,2150,6576,1900,1926,47.7539
315000,2780,3969,2780,2005,47.3992
718000,1030,4958,1030,1952,47.6647
279950,1930,7267,1330,1977,47.3217
689000,2080,9612,1700,1940,47.7293
828000,3520,9901,3520,1998,47.6084
150000,890,8100,890,1942,47.4839
505400,1640,3400,930,1926,47.6694
1.68E+06,4860,23723,3820,1989,47.5767
217450,1040,5000,1040,1959,47.5122
677000,2820,4174,2820,2004,47.7112
361000,1320,48787,1320,2004,47.5157
620000,2590,7237,2590,2004,47.7113
176000,1540,5449,1180,1989,47.29
330000,960,7218,960,1969,47.7278
290000,1190,8175,1190,1986,47.4556
711000,2770,9532,2770,1988,47.5688
295000,1060,8100,1060,1983,47.3617
1.10E+06,4010,12110,4010,2003,47.5228
257500,1140,7078,1140,1991,47.4057
240000,1910,16320,1910,1934,47.5151
645000,2340,8955,2340,1990,47.6283
499000,1170,2400,740,1903,47.6653
321000,1290,9526,1290,1961,47.7111
449000,1810,1658,1810,1998,47.6955
515000,1820,5280,910,1949,47.6892
456000,2220,12385,1270,1978,47.6734
865000,3830,219106,3830,1977,47.5432
515500,2920,7700,2920,2003,47.7351
576925,2630,6100,2630,2004,47.7735
243000,1320,10416,1320,1996,47.3902
253400,1400,8640,1400,1968,47.3182
292000,1600,3580,1600,2000,47.4939
271500,1490,8005,1090,1976,47.4359
765000,2170,6750,2170,2012,47.7115
375000,1280,1730,1090,2005,47.7032
382880,1620,9566,1620,1968,47.474
852500,2630,10100,1580,1967,47.5638
475000,1240,8738,1240,1959,47.5849
462000,1300,2580,820,1919,47.674
762400,2430,14607,1230,1949,47.5588
330000,1890,7540,1890,1967,47.7534
473000,1890,12236,1890,1978,47.6232
550000,2440,7200,2440,1949,47.5604
449500,1780,7280,1340,1972,47.723
744000,2830,13059,2830,1998,47.595
700000,2490,4700,1690,1952,47.5254
511100,1560,12220,1560,1965,47.5287
317950,1980,4500,1980,2012,47.3671
542950,2070,39768,2070,1988,47.7696
490000,1490,11360,1490,1975,47.5896
760000,3090,4060,2420,1992,47.5733
475000,1580,8659,1220,1961,47.7599
1.70E+06,5190,23716,3390,1987,47.5846
435000,2692,6197,2692,2007,47.3569
399000,1740,3690,1740,2000,47.5345
627000,1940,3800,1050,1927,47.6842
346500,2150,5100,1290,1991,47.5338
412000,1320,8000,1320,1957,47.6027
845000,3360,40471,3360,1994,47.742
373000,1850,9655,1100,1959,47.7358
725000,2880,8882,2480,1965,47.6999
376000,2420,11662,1420,1965,47.4459
552500,2020,4120,1520,1929,47.5514
365000,2280,19000,2280,1924,47.4683
700000,3010,46173,3010,1996,47.6471
315000,2550,9736,2550,1967,47.3193
262500,1540,5110,1540,1957,47.5164
660000,2280,6150,2280,1984,47.5423
340000,2450,6941,2450,2006,47.4006
660500,2950,5500,1720,1918,47.5785
280000,690,1950,690,1928,47.6849
267000,800,2480,800,1919,47.5581
230000,1470,25661,1470,1932,47.4878
417000,1840,11403,1840,1993,47.4862
252000,1170,9730,1170,1968,47.4562
791000,2344,4800,1544,1921,47.6537
415000,1230,3774,830,1924,47.6886
339000,1150,13278,1150,1966,47.6384
158000,1140,10477,1140,1942,47.4874
535000,1660,5100,1260,1957,47.5323
818900,1080,4120,980,1919,47.6771
550000,1720,4000,1420,1950,47.6651
240000,590,8717,590,1953,47.7343
590000,1290,1230,1090,2008,47.6367
369300,1480,21320,1480,1967,47.5234
510000,2600,118666,1400,1981,47.54
542500,2040,10086,2040,1987,47.679
262500,970,7854,970,1980,47.4899
900000,2620,4350,1760,1957,47.678
1.10E+06,4560,41636,4170,1995,47.5589
368000,1750,14400,1750,1951,47.4535
825000,3620,6499,3620,2003,47.7326
343500,1660,7509,1660,2002,47.4872
273500,1360,6000,1020,1944,47.4783
1.00E+06,2044,5610,2044,1996,47.6791
770000,2370,6000,1340,1926,47.6645
400000,1170,3868,1170,1925,47.5543
225000,1660,7210,1100,1963,47.3394
345000,2020,18150,2020,1955,47.739
450000,2530,8116,2530,2001,47.7597
334850,870,5635,870,1948,47.5676
605000,3670,9600,1980,1955,47.5648
760000,3180,14000,3180,1997,47.5501
390000,1870,12960,1350,1926,47.5234
488000,1940,5660,1940,2001,47.7511
3.30E+06,4220,41300,2460,1958,47.6083
1.06E+06,4820,13165,3950,1990,47.7295
608000,2400,217800,1590,1975,47.4166
1.39E+06,2930,6000,1920,2000,47.6301
299950,800,3000,800,1904,47.5602
818000,2200,4800,1910,1943,47.6551
355000,2400,9701,2400,1990,47.3081
1.86E+06,5570,9600,3860,1952,47.6708
660000,1980,2850,1980,1987,47.6597
2.37E+06,3530,17450,1840,1930,47.5358
1.21E+06,3430,35120,3430,1984,47.6484
255950,1720,3676,1720,1992,47.4039
475000,1930,11092,1500,1983,47.634
362950,2140,159865,1140,1960,47.4235
452000,1110,9012,1110,1966,47.6563
315000,1970,8200,1270,1964,47.4731
330950,1630,2844,1630,2003,47.5413
535000,2520,49222,2520,1978,47.4918
479000,2270,9464,1520,1940,47.5007
340000,1212,1174,1212,2004,47.7145
312000,1890,8362,1890,1966,47.4377
305000,1370,6600,1370,1993,47.3504
270000,1770,7336,1770,1996,47.3639
529999,1710,1664,1300,2003,47.6456
587100,1190,6967,1190,1946,47.5896
459800,1690,16061,1690,1984,47.6359
451000,1680,7800,1330,1966,47.6286
2.48E+06,4340,4947,3060,1993,47.6709
525000,2040,435600,2040,1983,47.2328
250000,1110,26051,1110,1951,47.4711
475000,2040,6180,2040,1908,47.5503
235000,1920,11595,1920,1962,47.2858
230000,1330,9548,1330,1967,47.3675
581000,1630,2566,1630,1921,47.6183
415000,1520,9030,1520,1956,47.587
522500,1520,9030,1520,1956,47.587
383000,1340,7725,1340,1967,47.5389
315000,2500,8289,1250,1958,47.4973
591000,1460,3600,1460,1902,47.6123
750000,3140,12150,3140,1979,47.6361
430000,2150,4333,1200,1956,47.5537
712000,3140,32336,3140,1995,47.7412
510000,2310,53578,1340,1981,47.7677
480000,710,4800,710,1950,47.6212
538000,1460,7200,1260,1906,47.6875
464000,730,5000,730,1929,47.5381
476000,1440,3840,1440,2001,47.6873
349500,1130,16875,1130,1947,47.7489
270000,1810,8262,1810,1981,47.2994
740000,2710,18480,2000,1978,47.7256
395000,2740,8336,2740,1990,47.3904
498000,1690,4088,1690,2004,47.6779
339900,1470,4675,1470,1999,47.5261
539000,2830,9972,2830,2006,47.7382
400000,1410,9704,1140,1983,47.6203
225000,2170,11745,1410,1967,47.4342
330000,1340,4080,1170,1907,47.5722
1.39E+06,2480,5500,1730,1950,47.6466
490000,1990,31200,1990,1986,47.5544
260000,2240,7200,1140,1967,47.3357
469900,2990,8913,2990,1991,47.4353
493000,2120,3801,1220,1925,47.6832
740000,2920,46355,2920,1998,47.569
148900,1700,6000,1700,1967,47.3252
475000,1620,14467,1620,1981,47.6306
415000,760,4000,760,1944,47.6896
229500,1230,6000,1230,1967,47.3256
1.36E+06,4960,13990,3760,2001,47.5491
385000,2030,11375,1330,1969,47.7765
230000,1830,11331,1250,1965,47.2899
425000,970,2700,770,1926,47.6852
189900,1000,4179,1000,1914,47.297
238000,750,6480,750,1943,47.5195
968060,2620,16200,1570,1950,47.6623
921000,2220,9496,1490,1954,47.6233
380000,3000,6000,1500,1958,47.492
285000,1060,54846,1060,1935,47.4716
449000,1980,5400,1980,1998,47.5182
625000,1600,5500,1600,1946,47.6983
318989,2000,9000,2000,1978,47.3125
445000,1310,1266,1120,2002,47.5663
750000,1120,8549,1120,1952,47.6294
959000,3320,11875,3320,1979,47.7212
330000,2370,9102,2370,1990,47.3067
425000,830,1241,830,2005,47.6363
280000,940,7913,940,1948,47.7657
476500,2250,50155,2250,1998,47.449
556000,2020,3600,2020,1998,47.6678
1.86E+06,5240,320917,5240,2006,47.5605
637000,4083,68377,4083,2005,47.3114
405000,1450,6081,1450,1969,47.7522
397000,1170,6757,800,1944,47.7332
895990,3555,6565,3555,2014,47.6847
259000,1610,14046,1610,1933,47.7704
420000,960,112384,960,1955,47.7642
518000,1680,2096,1380,2008,47.6904
425000,1380,8182,1380,1942,47.7513
182500,1040,13920,1040,1973,47.3756
549900,1380,3031,1380,1929,47.6889
445000,1850,16863,1280,1980,47.7166
452000,1740,5400,990,1946,47.6971
715000,1920,6500,1260,1951,47.6394
559000,2010,5200,2010,1989,47.7142
3.30E+06,8020,21738,8020,2001,47.5675
250000,1860,7350,1090,1977,47.3979
1.23E+06,4390,6656,2930,2008,47.648
276500,2380,128937,2380,1960,47.4253
440000,2880,7386,2880,1987,47.4397
543200,2820,15600,1970,1940,47.4635
250000,750,4000,750,1918,47.5243
625000,1750,9000,1410,1977,47.6403
530100,1540,3399,1200,1926,47.6853
549900,1140,936,940,2014,47.6647
430000,1560,6534,1560,1962,47.6012
835000,2960,6856,2960,2009,47.5906
409500,2140,13000,1320,1968,47.7683
329000,1600,6765,830,1947,47.5469
940000,2080,4000,2080,1912,47.6737
539950,1560,3200,1560,1910,47.6398
579950,2880,213444,2140,1984,47.2887
881000,2510,4125,1590,1925,47.5968
362500,960,5424,960,1916,47.6997
243950,1120,35500,1120,1961,47.2411
658000,3310,6166,3310,2008,47.521
218250,1080,9774,1080,1968,47.3155
655000,2860,12394,2860,1999,47.5832
255000,1490,7599,1490,1990,47.3687
215000,1210,7175,1210,1918,47.5339
1.27E+06,2240,5657,1910,1941,47.6621
2.92E+06,4575,24085,3905,1926,47.6263
424305,1600,5960,1600,1910,47.4758
494000,2090,4300,1250,1925,47.5555
560000,2260,3713,2260,2003,47.7247
130000,1200,7000,1200,1908,47.5883
468000,2480,176418,2480,1927,47.1941
480000,2240,15435,1390,1952,47.7426
475000,1550,4054,1550,1926,47.6743
285000,2130,8151,1330,1967,47.3932
765000,2870,5700,1950,1964,47.6621
208000,1160,5750,1160,1924,47.5322
372000,2430,5000,2430,2001,47.3786
470000,900,5512,900,1947,47.6877
451000,2830,8925,2830,1967,47.731
442200,1620,8132,1620,1974,47.6788
330000,2510,8580,2510,1991,47.295
335000,1790,5120,940,1949,47.5277
280000,1640,13249,1640,1995,47.3589
625000,2240,6050,1250,1950,47.5658
345000,1870,3584,1870,2003,47.4521
255950,1500,11050,1500,1964,47.4509
570000,1490,6000,1490,1918,47.5518
685000,2230,8558,2230,1960,47.5833
273148,1710,7210,1240,1974,47.4094
246500,1620,7686,1620,1989,47.3613
349950,2250,7176,1310,1983,47.4486
545000,1700,2350,850,1926,47.6865
403000,1502,1400,1502,2005,47.6951
299950,1900,4054,1900,2003,47.3767
792000,3320,12840,2600,1990,47.5783
418000,1980,10205,1080,1929,47.699
332500,1670,8102,1670,1944,47.4692
337000,2235,43560,990,1975,47.3326
212000,1070,7386,1070,1949,47.5434
542000,1800,2819,1800,1979,47.6104
622500,2980,8107,2980,2000,47.5389
260000,1670,8511,1340,1985,47.3257
525000,2620,38350,1320,1977,47.4619
975000,5470,35071,4590,1976,47.6368
1.14E+06,3080,6500,1700,1941,47.6353
500000,940,10360,940,1964,47.688
554000,1870,11411,1170,1961,47.7445
343000,2070,4500,2070,2004,47.3497
515000,950,15219,950,2009,47.7723
492000,1290,6272,890,1922,47.6777
655000,2570,8022,1370,1984,47.6956
290000,1600,6848,1600,2000,47.3303
952500,2550,5055,2550,1910,47.636
235000,1010,7500,1010,1941,47.5283
323000,1720,7110,1720,1955,47.5417
1.05E+06,2200,1970,1610,2008,47.6426
265000,384,213444,384,2003,47.4177
200000,1400,9600,1400,1941,47.2113
419995,1830,7500,1330,1968,47.7574
1.50E+06,3110,9015,1590,1980,47.6624
455000,1600,7829,1600,1987,47.7288
660000,3600,37982,3600,1996,47.6982
319000,1390,12823,1390,1968,47.7438
390000,2092,250905,2092,1981,47.2664
718500,1200,6240,1030,1952,47.6222
474000,1090,3160,840,1926,47.6385
615750,2140,6360,1840,1945,47.687
551000,2010,17362,2010,1994,47.6904
230000,1500,7210,1150,1984,47.3124
790000,3500,9198,3500,2004,47.6785
1.23E+06,2660,1967,1870,2007,47.6264
325000,1440,6443,1440,1995,47.7471
705000,2780,6207,2780,2001,47.6867
259000,1580,8856,1580,1979,47.4694
306000,1250,8700,1250,1959,47.4744
315000,970,6828,970,1928,47.5476
392500,1100,7650,1100,1952,47.7219
1.07E+06,3240,12930,2730,1968,47.5373
350500,1290,1445,1290,1999,47.6955
825000,3810,9792,3810,1938,47.5018
235000,1500,6360,1500,1944,47.4979
650000,2660,257875,1530,1976,47.553
675000,2400,3340,1200,1964,47.6646
265000,1860,8505,1860,1955,47.4406
822500,1450,7098,1450,1924,47.63
705000,2260,4000,1540,1956,47.6435
2.63E+06,5540,7200,3950,1909,47.6361
685000,1300,1676,1300,1943,47.6133
630000,1610,5000,1610,1946,47.6775
1.25E+06,3820,24166,3310,1990,47.5263
359000,1820,11325,1390,1976,47.4574
784500,5820,13906,3750,1993,47.3814
850000,2470,8800,2470,1961,47.5753
410000,3040,6054,3040,2005,47.3508
252000,1120,8250,1120,1966,47.4555
618000,1880,18295,1880,1955,47.6059
265000,1070,4800,970,1947,47.5187
465000,1560,8509,790,1969,47.7261
240000,870,6552,870,1947,47.7188
217000,1000,12000,1000,1959,47.3321
415000,2520,4200,1510,1909,47.5814
274000,1700,7992,950,1980,47.3031
420000,2150,6117,1370,2003,47.538
1.06E+06,1590,6000,1590,1925,47.6401
1.42E+06,4670,43950,4670,1989,47.5456
618500,1800,5000,1080,1942,47.6738
295000,1670,10800,1670,1956,47.2004
400000,1010,12252,1010,1980,47.6224
595000,2550,6677,2550,2002,47.7336
1.73E+06,3700,20570,1850,1976,47.6212
261000,1350,7686,1350,1987,47.3617
780000,1660,4000,1660,1929,47.6452
589000,1390,5040,1090,1947,47.6611
230000,1720,9125,1140,1981,47.3173
690000,2980,2147,2490,2006,47.5463
524000,2190,15491,2190,1981,47.6299
380000,1230,987,1060,2011,47.6007
357500,1000,4080,740,1945,47.5351
330000,2500,10697,2500,1994,47.1927
635000,2240,4750,1120,1920,47.6727
934000,2820,4480,1880,1918,47.6654
358500,1400,865,1110,2005,47.5478
401000,1470,6867,1470,1955,47.7495
270000,1820,7750,1820,1992,47.3169
705000,2060,6000,1370,1954,47.5237
325000,1670,17071,1100,1988,47.69
384950,1540,7740,1540,1909,47.522
310000,1210,9730,1210,1953,47.762
829950,3430,42775,3430,1992,47.765
353000,2550,6021,2550,2002,47.3828
170500,1060,7700,820,1981,47.4599
885250,3670,49658,3670,1999,47.6219
2.70E+06,4420,7850,3150,2001,47.572
245000,1550,9126,1550,1957,47.2012
469000,1190,1290,1190,2008,47.6762
455000,1300,3550,1300,1927,47.6696
305000,2430,5959,2430,2002,47.3348
840000,4290,37607,4290,1982,47.4812
905000,3500,10155,2570,1996,47.5415
219200,1680,7000,1680,1968,47.2775
455000,1250,8004,1250,1965,47.6285
195000,1020,8100,1020,1940,47.4971
799000,1510,4178,1510,1902,47.6849
285000,910,8155,910,1948,47.7399
300000,1320,15053,1320,1979,47.7405
83000,900,8580,900,1918,47.4727
220000,890,4804,890,1928,47.7027
174500,1240,2689,1240,1986,47.3236
695000,2960,10760,2960,1987,47.5677
255000,1020,11410,1020,1959,47.4811
539000,2590,7245,1510,1973,47.6398
552700,1100,2800,1100,1925,47.6361
571500,1300,6710,1300,1952,47.5851
263700,1200,6561,1200,1950,47.7763
3.30E+06,7710,11750,6090,1904,47.6263
186950,1390,1302,1390,1986,47.3089
520000,1430,53628,1430,1985,47.5577
358000,1250,7194,1250,1969,47.7298
210000,840,49658,840,1948,47.4727
3.65E+06,5020,8694,3970,2007,47.6146
543000,2060,8767,2060,1983,47.7228
330000,2000,10679,1350,1960,47.4238
529000,1530,3400,990,1907,47.6204
295000,700,2500,700,1907,47.5662
365000,950,8450,950,1962,47.6884
473000,1380,1081,1380,2005,47.6692
403500,1830,8004,1200,1960,47.7259
544000,1790,8203,1790,1910,47.5768
621000,1340,4000,1340,1927,47.6652
672600,1520,5750,1400,1908,47.5787
689800,1370,3125,1090,1950,47.6492
613000,1470,4480,1130,1918,47.6693
808000,2500,8866,2500,1987,47.6604
301000,1060,9241,1060,1956,47.7465
340000,1210,9635,1210,1987,47.7382
206000,920,8400,920,1963,47.3771
550000,1340,6000,1340,1960,47.5866
325000,960,4800,960,1912,47.5752
475000,1630,7586,1630,1986,47.5689
432100,1840,7350,1310,1976,47.7089
359000,3085,7280,1560,1959,47.4956
490000,920,4800,780,1926,47.6937
648360,2260,7005,1130,1947,47.6895
340000,1730,11986,1730,1918,47.3595
545000,1610,8069,1090,1955,47.5754
115000,550,7980,550,1952,47.511
705640,2400,12350,1420,1968,47.6533
300000,1960,1585,1750,2003,47.5414
1.65E+06,3190,14904,1940,1949,47.6178
1.14E+06,3160,4200,2180,1999,47.5963
280000,1550,7410,1550,1944,47.4951
245000,1930,7650,1280,1981,47.3078
564000,1170,4590,1170,1925,47.6804
849000,2520,4534,1460,1954,47.6381
698000,1220,7447,1220,1964,47.6886
319000,960,8556,960,1971,47.7245
1.45E+06,4110,15720,2230,2000,47.6996
695000,3310,21050,2400,1992,47.5197
680000,2220,5310,1170,1951,47.5801
287500,2250,12000,2250,1985,47.3715
465000,1510,1850,1230,2001,47.6683
335000,1350,14212,1350,1981,47.6606
602000,2420,37800,1880,1981,47.6688
482000,2950,6545,2950,2003,47.4828
220000,1260,8382,1260,1918,47.5058
206000,1700,6025,1700,1978,47.3029
1.10E+06,3320,5760,2120,1954,47.6474
491150,1470,3971,1470,2003,47.6816
390000,2500,12848,2120,1975,47.3364
393000,2641,8091,2641,1998,47.4043
635000,2260,8457,2260,1992,47.6251
490000,1160,5000,1160,1937,47.6865
770000,3680,2242,2670,1930,47.6192
665000,1615,4590,1615,1906,47.6886
287000,1250,26862,1250,1965,47.426
410000,1230,7020,1090,1924,47.5719
562000,2510,5200,1470,1925,47.5631
475000,1540,54450,1540,1983,47.638
387500,1860,2218,1860,2001,47.7185
580000,2700,10875,1540,1962,47.6163
930000,3290,6830,3290,2000,47.6702
625000,2700,18893,2110,1948,47.3397
325000,1570,5600,1570,1999,47.4286
235000,1950,8712,1950,1960,47.4391
450000,1380,4390,880,1931,47.6947
745000,2410,5650,2070,1909,47.5651
223000,1200,8470,1200,1961,47.3262
630000,1770,12278,1350,1937,47.7004
413450,1540,1614,1470,2008,47.6961
720000,2860,5379,2860,2005,47.7082
339000,1740,21980,1740,1973,47.3644
1.12E+06,2830,4000,1840,1919,47.5842
839000,4280,11307,2710,1996,47.5503
2.95E+06,3890,25470,3030,1923,47.6608
568000,2340,50233,1170,1966,47.5905
269000,1410,10577,1410,1994,47.3642
382000,1350,2560,1350,1974,47.6338
574000,1100,1114,900,2009,47.6199
405000,2070,4697,2070,2002,47.5307
572000,2360,9938,1690,1987,47.5374
675000,2760,12100,2760,1976,47.6285
165000,1220,7980,1220,1944,47.4924
260000,1220,7980,1220,1944,47.4924
196000,1220,6719,1220,1953,47.4187
515000,3020,12184,3020,2003,47.744
810000,3470,7396,2520,1979,47.7146
365650,2380,7700,2380,1977,47.4391
651000,2260,1834,1660,2002,47.6111
240000,720,6345,720,1943,47.5201
299000,1730,6007,1730,2004,47.3573
768000,2660,10928,1830,1988,47.5442
397380,1030,5072,1030,1924,47.6962
476000,2890,6885,1590,1945,47.6763
315000,890,5200,890,1957,47.559
240000,1410,7290,940,1980,47.5396
325000,810,4080,810,1941,47.5337
160000,1370,8006,1370,1990,47.258
435000,2260,5100,2260,2007,47.7341
427500,1430,16200,1430,1967,47.5223
450000,2510,10240,1410,1984,47.4732
688000,1760,4880,1290,1928,47.5334
285000,1430,3600,980,1947,47.5343
530000,1510,1125,1510,2006,47.6711
195000,1320,7694,1320,1928,47.4297
250200,1180,7384,1180,1959,47.3838
1.10E+06,1560,8570,1080,1977,47.6155
732500,2470,10321,2470,1988,47.6694
194250,2190,8834,1390,1987,47.2633
526000,1610,8000,1190,1966,47.6301
520000,2700,9882,2700,1958,47.7671
526000,1530,6125,1120,1958,47.5687
1.14E+06,7320,217800,7320,1992,47.4473
202000,920,7569,920,1950,47.4951
645500,2990,8622,2990,2000,47.5394
570000,720,7540,720,1905,47.3509
325000,1750,9000,1750,1936,47.7489
725000,2410,5930,1930,2007,47.5657
192000,1240,10361,1240,1987,47.37
560000,1010,9219,1010,1960,47.6886
283450,2770,6116,1490,1979,47.4847
863000,2800,5400,1400,1924,47.6803
815000,1400,4800,1400,1986,47.6168
245000,1020,7679,1020,1942,47.4915
1.32E+06,2860,10292,2860,1953,47.6286
1.16E+06,4270,12305,4270,1994,47.5489
480000,2270,4488,2270,1999,47.5329
600000,2560,5593,2560,2001,47.6886
329950,900,5220,900,1956,47.5105
299500,2010,12085,2010,1986,47.3406
460000,1690,5131,1690,1941,47.5234
515000,2310,5249,1560,2000,47.5463
405000,1520,1245,1520,2004,47.6907
483000,1220,3780,1220,1927,47.6667
377000,2170,11511,2170,1992,47.3886
568000,2790,17476,1450,1956,47.4556
355000,1760,4600,850,1926,47.5654
640000,2100,3000,1500,1911,47.6721
270000,1430,5909,1070,1947,47.7623
559950,2450,8193,2450,2005,47.7721
515000,1820,8261,1420,1969,47.7197
352000,1850,5712,1850,1954,47.6966
595888,1870,9000,1870,1958,47.7203
588000,2580,7344,2580,1977,47.5647
1.05E+06,3680,8580,1840,1959,47.5266
260000,1750,7000,1750,1983,47.3108
1.60E+06,3890,3600,2860,2005,47.6342
380000,1000,4800,1000,1952,47.6926
802000,2210,6327,2210,2003,47.7114
1.33E+06,2850,4800,2700,1905,47.6292
710000,2460,3600,1640,1907,47.6093
600000,2630,77972,2630,2004,47.745
707900,1750,5355,1750,1929,47.6792
179950,1100,7323,780,1982,47.2874
683000,2620,10489,2620,1990,47.6732
222400,1200,9566,1200,1995,47.2649
517000,1920,3408,960,1912,47.6118
410000,1690,5763,1180,1985,47.7336
480000,1680,2552,840,1952,47.6848
430000,3440,10428,3440,1974,47.449
439950,2190,7500,1290,1979,47.7766
797500,3270,8223,3270,1998,47.6018
379000,1280,5460,1080,1920,47.5348
575000,1310,8667,1310,1918,47.6059
247500,1660,11060,1110,1962,47.3311
385000,2700,37011,2700,1984,47.3496
423000,1940,6909,970,1941,47.7108
550000,1520,5618,1170,1953,47.68
415000,1620,4329,1620,1927,47.5728
693000,2090,45535,1280,1952,47.5538
543000,1070,4700,1070,1910,47.6887
465000,2000,10246,1200,1953,47.5084
280000,1020,2217,720,2004,47.5343
1.39E+06,2400,6653,2400,1992,47.6019
665000,2480,9720,2480,1972,47.6127
237950,1310,7314,1310,1960,47.2888
440000,2420,10200,1220,1962,47.72
618000,1890,4700,1030,1928,47.6747
572000,1860,4000,1020,1920,47.5539
725000,2500,4774,1450,1940,47.6567
454000,1970,22144,1970,1970,47.5234
535000,1660,10656,1180,1920,47.5391
249000,1850,7200,1500,1979,47.3063
395000,1970,37026,1970,1961,47.4375
690000,1890,6620,1890,1954,47.7016
526500,1310,7236,1170,1928,47.6944
325000,1870,7220,1870,1956,47.77
495000,1520,4080,1520,1948,47.572
825000,3070,8474,3070,2011,47.6852
383000,1400,14850,1400,1910,47.4471
320000,1960,11931,980,1954,47.5432
475000,2680,87117,1340,1989,47.5646
275000,2030,6326,2030,1993,47.3491
1.15E+06,2320,9300,1920,1937,47.681
455000,1760,11371,1760,1959,47.7616
262000,1870,7800,1580,1962,47.5127
390000,1280,4840,940,1950,47.5477
300000,1730,10030,1730,1985,47.3108
746300,2060,5721,1140,1964,47.5268
267000,1030,8223,1030,1952,47.4282
